User ID,Install Date,Install Month,Install Week,Days Since Install,Acquisition Source,Country,Platform,Age Group,Day 1 Retained,Day 7 Retained,Day 30 Retained,Total Sessions,Avg Session Duration (min),Total Playtime (hours),Levels Completed,Tutorial Completed,Ads Watched,Friends Invited,Guild Joined,Is Payer,Number of Purchases,First Purchase Day,Total Revenue,LTV Day 7,LTV Day 30,LTV Day 90,LTV Day 180,LTV Day 365,Predicted LTV,User Segment,Sessions Per Day,Revenue Per Session,Engagement Score
user_004276,2025-02-02,2025-02,2025-01-27/2025-02-02,332,Facebook Ads,AU,Android,25-34,No,No,No,1,30.6,0.5,0,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,Low Value,0.0,0.0,3.5
user_004277,2025-11-14,2025-11,2025-11-10/2025-11-16,47,Cross Promo,UK,iOS,25-34,Yes,No,No,7,16.2,1.9,2,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,Medium Value,0.15,0.0,30.4
user_004278,2025-02-19,2025-02,2025-02-17/2025-02-23,315,Influencer,UK,Android,35-44,No,No,No,6,6.7,0.7,11,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,Low Value,0.02,0.0,19.7
user_004279,2025-01-19,2025-01,2025-01-13/2025-01-19,346,Apple Search,CN,Android,35-44,No,No,No,5,40.2,3.4,8,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,Low Value,0.01,0.0,9.0
user_004280,2025-08-02,2025-08,2025-07-28/2025-08-03,151,Google Ads,US,Android,55+,Yes,No,No,1,20.4,0.3,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,Low Value,0.01,0.0,23.5
user_004281,2025-07-16,2025-07,2025-07-14/2025-07-20,168,Facebook Ads,US,Android,45-54,No,No,No,1,22.2,0.4,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,Medium Value,0.01,0.0,13.5
user_004282,2025-02-16,2025-02,2025-02-10/2025-02-16,318,Facebook Ads,CN,iOS,25-34,Yes,No,No,7,8.9,1.0,8,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,Medium Value,0.02,0.0,30.4
user_004283,2025-06-16,2025-06,2025-06-16/2025-06-22,198,Influencer,JP,iOS,25-34,No,No,No,6,18.1,1.8,7,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,High Value (Whale),0.03,0.0,19.7
user_004284,2025-10-16,2025-10,2025-10-13/2025-10-19,76,Google Ads,US,iOS,35-44,No,No,No,13,15.0,3.2,13,No,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,Medium Value,0.17,0.0,13.2
user_004285,2025-05-21,2025-05,2025-05-19/2025-05-25,224,Google Ads,JP,iOS,18-24,No,No,No,1,11.2,0.2,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,Medium Value,0.0,0.0,13.5
user_004286,2025-03-25,2025-03,2025-03-24/2025-03-30,281,Organic,JP,iOS,55+,Yes,No,No,14,4.2,1.0,8,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,Low Value,0.05,0.0,33.5
user_004287,2025-07-01,2025-07,2025-06-30/2025-07-06,183,Organic,AU,iOS,25-34,No,No,No,2,11.2,0.4,2,No,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,Low Value,0.01,0.0,5.5
user_004288,2025-03-20,2025-03,2025-03-17/2025-03-23,286,Influencer,CN,Android,45-54,Yes,No,No,17,23.8,6.7,11,No,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,Low Value,0.06,0.0,24.5
user_004289,2025-08-03,2025-08,2025-07-28/2025-08-03,150,Facebook Ads,DE,Android,55+,No,No,No,4,21.3,1.4,5,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,Low Value,0.03,0.0,18.0
user_004290,2025-01-14,2025-01,2025-01-13/2025-01-19,351,Facebook Ads,AU,iOS,25-34,No,No,No,3,17.8,0.9,1,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,Medium Value,0.01,0.0,16.9
user_004291,2025-08-03,2025-08,2025-07-28/2025-08-03,150,Organic,IN,iOS,18-24,No,No,No,2,18.1,0.6,3,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,Low Value,0.01,0.0,5.5
user_004292,2025-05-08,2025-05,2025-05-05/2025-05-11,237,Apple Search,DE,Android,25-34,Yes,No,No,42,17.3,12.1,47,Yes,27,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,Low Value,0.18,0.0,38.8
user_004293,2025-11-06,2025-11,2025-11-03/2025-11-09,55,Organic,IN,iOS,25-34,No,No,No,8,6.8,0.9,9,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,Low Value,0.15,0.0,21.0
user_004294,2025-09-05,2025-09,2025-09-01/2025-09-07,117,Apple Search,KR,Android,35-44,No,No,No,32,15.4,8.2,32,Yes,12,0,No,Yes,1,5,8.53,0.07,0.94,3.42,6.45,8.53,3.52,Medium Value,0.27,0.27,27.5
user_004295,2025-01-29,2025-01,2025-01-27/2025-02-02,336,Organic,US,Android,18-24,Yes,No,No,10,5.7,1.0,8,Yes,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,Low Value,0.03,0.0,32.0
user_004296,2025-10-07,2025-10,2025-10-06/2025-10-12,85,Influencer,US,Android,25-34,No,No,No,1,9.0,0.2,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,Low Value,0.01,0.0,13.5
user_004297,2025-12-04,2025-12,2025-12-01/2025-12-07,27,Google Ads,CN,iOS,45-54,No,No,No,5,21.8,1.8,3,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,Low Value,0.19,0.0,19.0
user_004298,2025-11-15,2025-11,2025-11-10/2025-11-16,46,Organic,DE,Android,55+,No,No,No,7,16.6,1.9,6,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,Low Value,0.15,0.0,20.4
user_004299,2025-07-21,2025-07,2025-07-21/2025-07-27,163,Google Ads,UK,iOS,18-24,Yes,No,No,55,12.6,11.5,49,No,25,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,Low Value,0.34,0.0,30.1
user_004300,2025-12-27,2025-12,2025-12-22/2025-12-28,4,Facebook Ads,CN,iOS,45-54,No,No,No,1,14.3,0.2,0,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,Low Value,0.25,0.0,13.5
user_004301,2025-02-26,2025-02,2025-02-24/2025-03-02,308,Organic,US,Android,18-24,Yes,No,No,42,20.9,14.6,37,Yes,23,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,Low Value,0.14,0.0,38.8
user_004302,2025-08-06,2025-08,2025-08-04/2025-08-10,147,Influencer,US,Android,45-54,No,No,No,3,11.2,0.6,1,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,Low Value,0.02,0.0,16.9
user_004303,2025-03-03,2025-03,2025-03-03/2025-03-09,303,Facebook Ads,DE,iOS,25-34,No,No,No,2,12.3,0.4,2,Yes,3,0,No,Yes,3,10,190.12,0.96,5.7,31.18,100.01,190.12,23.73,High Value (Whale),0.01,95.06,15.5
user_004304,2025-06-06,2025-06,2025-06-02/2025-06-08,208,Facebook Ads,US,Android,55+,Yes,No,No,5,12.4,1.0,1,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,Medium Value,0.02,0.0,29.0
user_004305,2025-07-21,2025-07,2025-07-21/2025-07-27,163,Organic,UK,iOS,35-44,No,No,No,8,12.9,1.7,6,Yes,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,Medium Value,0.05,0.0,21.0
user_004306,2025-01-17,2025-01,2025-01-13/2025-01-19,348,Facebook Ads,DE,iOS,25-34,No,No,No,2,17.7,0.6,3,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,Medium Value,0.01,0.0,15.5
user_004307,2025-11-18,2025-11,2025-11-17/2025-11-23,43,Influencer,UK,Android,25-34,No,No,No,4,12.9,0.9,5,Yes,2,0,No,Yes,3,9,37.35,1.63,8.44,25.98,29.66,37.35,2.75,Low Value,0.09,9.34,18.0
user_004308,2025-01-06,2025-01,2025-01-06/2025-01-12,359,Facebook Ads,JP,iOS,18-24,No,No,No,3,19.4,1.0,3,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,Medium Value,0.01,0.0,16.9
user_004309,2025-02-27,2025-02,2025-02-24/2025-03-02,307,Cross Promo,UK,iOS,35-44,No,No,No,1,5.7,0.1,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,Low Value,0.0,0.0,13.5
user_004310,2025-11-21,2025-11,2025-11-17/2025-11-23,40,Influencer,BR,iOS,45-54,No,No,No,7,4.5,0.5,1,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41,Low Value,0.18,0.0,20.4
user_004311,2025-11-14,2025-11,2025-11-10/2025-11-16,47,Organic,AU,iOS,35-44,No,No,No,1,14.2,0.2,1,Yes,0,0,No,Yes,1,1,5.64,0.22,1.26,3.24,4.23,5.64,0.85,Low Value,0.02,5.64,13.5
user_004312,2025-06-18,2025-06,2025-06-16/2025-06-22,196,Organic,BR,iOS,45-54,Yes,No,No,30,7.9,3.9,26,Yes,16,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,Low Value,0.15,0.0,37.2
user_004313,2025-03-23,2025-03,2025-03-17/2025-03-23,283,Influencer,DE,Android,35-44,No,No,No,2,43.3,1.4,1,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,Low Value,0.01,0.0,15.5
user_004314,2025-08-07,2025-08,2025-08-04/2025-08-10,146,Facebook Ads,US,Android,55+,No,No,No,1,4.1,0.1,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,Low Value,0.01,0.0,13.5
user_004315,2025-06-26,2025-06,2025-06-23/2025-06-29,188,Organic,CN,Android,35-44,No,No,No,7,11.4,1.3,3,No,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,Low Value,0.04,0.0,10.4
user_004316,2025-07-23,2025-07,2025-07-21/2025-07-27,161,Organic,CA,Android,18-24,Yes,No,No,45,5.0,3.7,35,No,24,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,Low Value,0.28,0.0,29.1
user_004317,2025-03-12,2025-03,2025-03-10/2025-03-16,294,Google Ads,US,Android,35-44,No,No,No,1,8.5,0.1,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,Low Value,0.0,0.0,13.5
user_004318,2025-09-23,2025-09,2025-09-22/2025-09-28,99,Apple Search,JP,Android,25-34,No,No,No,4,35.8,2.4,5,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,Low Value,0.04,0.0,18.0
user_004319,2025-04-08,2025-04,2025-04-07/2025-04-13,267,Organic,US,Android,55+,Yes,No,No,1,11.5,0.2,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,Low Value,0.0,0.0,23.5
user_004320,2025-12-11,2025-12,2025-12-08/2025-12-14,20,Organic,CN,iOS,25-34,Yes,No,No,35,11.4,6.6,34,No,26,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,Low Value,1.75,0.0,27.9
user_004321,2025-10-18,2025-10,2025-10-13/2025-10-19,74,Influencer,KR,iOS,25-34,Yes,No,No,88,9.8,14.4,62,No,46,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,Low Value,1.19,0.0,32.4
user_004322,2025-07-27,2025-07,2025-07-21/2025-07-27,157,Apple Search,US,Android,18-24,No,No,No,3,9.1,0.4,3,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,Low Value,0.02,0.0,16.9
user_004323,2025-01-02,2025-01,2024-12-30/2025-01-05,363,Google Ads,IN,iOS,35-44,Yes,No,No,7,9.0,1.0,3,Yes,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,Low Value,0.02,0.0,30.4
user_004324,2025-05-04,2025-05,2025-04-28/2025-05-04,241,Apple Search,DE,Android,18-24,No,No,No,9,20.0,3.0,3,No,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,Low Value,0.04,0.0,11.5
user_004325,2025-10-07,2025-10,2025-10-06/2025-10-12,85,Facebook Ads,JP,Android,55+,Yes,No,No,14,21.3,5.0,11,No,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,Low Value,0.16,0.0,23.5
user_004326,2025-03-15,2025-03,2025-03-10/2025-03-16,291,Apple Search,JP,iOS,25-34,No,No,No,2,8.1,0.3,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,Low Value,0.01,0.0,15.5
user_004327,2025-06-15,2025-06,2025-06-09/2025-06-15,199,Facebook Ads,JP,Android,25-34,No,No,No,1,13.9,0.2,3,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,Low Value,0.01,0.0,13.5
user_004328,2025-01-22,2025-01,2025-01-20/2025-01-26,343,Organic,KR,iOS,18-24,No,No,No,4,22.3,1.5,3,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,Low Value,0.01,0.0,18.0
user_004329,2025-06-03,2025-06,2025-06-02/2025-06-08,211,Google Ads,JP,Android,18-24,No,No,No,4,13.4,0.9,1,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,Low Value,0.02,0.0,18.0
user_004330,2025-10-22,2025-10,2025-10-20/2025-10-26,70,Facebook Ads,DE,Android,25-34,No,No,No,1,15.2,0.2,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,Low Value,0.01,0.0,13.5
user_004331,2025-08-07,2025-08,2025-08-04/2025-08-10,146,Cross Promo,CN,Android,25-34,Yes,No,No,4,8.0,0.5,2,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,Low Value,0.03,0.0,28.0
user_004332,2025-06-06,2025-06,2025-06-02/2025-06-08,208,Facebook Ads,CN,iOS,25-34,Yes,No,No,11,8.5,1.6,12,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,Low Value,0.05,0.0,32.4
user_004333,2025-08-18,2025-08,2025-08-18/2025-08-24,135,Influencer,JP,iOS,18-24,Yes,No,No,11,8.7,1.6,7,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,Medium Value,0.08,0.0,32.4
user_004334,2025-01-20,2025-01,2025-01-20/2025-01-26,345,Influencer,DE,Android,25-34,No,No,No,1,12.8,0.2,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,Low Value,0.0,0.0,13.5
user_004335,2025-02-10,2025-02,2025-02-10/2025-02-16,324,Organic,BR,Android,35-44,No,No,No,1,18.2,0.3,0,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,Low Value,0.0,0.0,3.5
user_004336,2025-05-28,2025-05,2025-05-26/2025-06-01,217,Apple Search,US,iOS,25-34,Yes,No,No,3,6.4,0.3,2,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,High Value (Whale),0.01,0.0,16.9
user_004337,2025-04-18,2025-04,2025-04-14/2025-04-20,257,Facebook Ads,US,iOS,25-34,No,No,No,11,11.0,2.0,8,Yes,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,Low Value,0.04,0.0,22.4
user_004338,2025-03-25,2025-03,2025-03-24/2025-03-30,281,Influencer,DE,iOS,25-34,No,No,No,1,19.0,0.3,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,Low Value,0.0,0.0,13.5
user_004339,2025-11-18,2025-11,2025-11-17/2025-11-23,43,Facebook Ads,UK,Android,25-34,No,No,No,10,11.1,1.8,4,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,Medium Value,0.23,0.0,22.0
user_004340,2025-11-05,2025-11,2025-11-03/2025-11-09,56,Google Ads,US,Android,25-34,Yes,No,No,15,14.2,3.5,15,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,Medium Value,0.27,0.0,33.9
user_004341,2025-10-17,2025-10,2025-10-13/2025-10-19,75,Facebook Ads,CN,iOS,35-44,No,No,No,5,23.7,2.0,9,Yes,3,0,No,Yes,7,10,8.75,0.16,1.31,5.85,6.73,8.75,2.78,Low Value,0.07,1.75,19.0
user_004342,2025-11-19,2025-11,2025-11-17/2025-11-23,42,Organic,UK,iOS,55+,No,No,No,12,14.9,3.0,12,Yes,6,0,No,Yes,1,12,33.31,0.75,11.89,23.03,27.44,33.31,3.39,Medium Value,0.29,2.78,22.8
user_004343,2025-05-14,2025-05,2025-05-12/2025-05-18,231,Organic,CA,Android,18-24,Yes,No,No,9,7.8,1.2,6,No,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,Low Value,0.04,0.0,21.5
user_004344,2025-07-26,2025-07,2025-07-21/2025-07-27,158,Facebook Ads,US,Android,18-24,No,No,No,6,13.2,1.3,2,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,Low Value,0.04,0.0,19.7
user_004345,2025-10-10,2025-10,2025-10-06/2025-10-12,82,Apple Search,CN,Android,18-24,Yes,Yes,No,77,8.1,10.4,63,Yes,38,1,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,Low Value,0.94,0.0,71.8
user_004346,2025-09-23,2025-09,2025-09-22/2025-09-28,99,Google Ads,US,Android,25-34,No,No,No,22,17.9,6.6,18,Yes,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,Low Value,0.22,0.0,25.7
user_004347,2025-03-14,2025-03,2025-03-10/2025-03-16,292,Google Ads,DE,iOS,18-24,No,No,No,1,12.0,0.2,0,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,Medium Value,0.0,0.0,13.5
user_004348,2025-12-18,2025-12,2025-12-15/2025-12-21,13,Organic,DE,iOS,25-34,No,No,No,3,8.8,0.4,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,Low Value,0.23,0.0,16.9
user_004349,2025-02-17,2025-02,2025-02-17/2025-02-23,317,Facebook Ads,JP,Android,45-54,No,No,No,22,14.9,5.5,14,Yes,15,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,Medium Value,0.07,0.0,25.7
user_004350,2025-11-22,2025-11,2025-11-17/2025-11-23,39,Organic,BR,Android,18-24,Yes,No,No,7,16.5,1.9,5,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,Low Value,0.18,0.0,30.4
user_004351,2025-08-21,2025-08,2025-08-18/2025-08-24,132,Apple Search,US,Android,25-34,Yes,No,No,67,6.4,7.1,50,Yes,26,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,Low Value,0.51,0.0,41.1
user_004352,2025-04-10,2025-04,2025-04-07/2025-04-13,265,Cross Promo,DE,Android,35-44,Yes,No,No,33,6.1,3.4,24,No,17,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,Low Value,0.12,0.0,27.6
user_004353,2025-02-28,2025-02,2025-02-24/2025-03-02,306,Facebook Ads,US,Android,18-24,Yes,No,No,8,4.7,0.6,5,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,Low Value,0.03,0.0,31.0
user_004354,2025-09-15,2025-09,2025-09-15/2025-09-21,107,Organic,CN,iOS,18-24,No,No,No,1,13.4,0.2,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,Low Value,0.01,0.0,13.5
user_004355,2025-03-06,2025-03,2025-03-03/2025-03-09,300,Organic,US,iOS,35-44,No,No,No,1,10.0,0.2,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,Low Value,0.0,0.0,13.5
user_004356,2025-03-24,2025-03,2025-03-24/2025-03-30,282,Google Ads,BR,Android,18-24,Yes,No,No,2,7.6,0.2,1,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,Low Value,0.01,0.0,15.5
user_004357,2025-06-03,2025-06,2025-06-02/2025-06-08,211,Google Ads,BR,Android,35-44,No,No,No,2,15.3,0.5,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,Low Value,0.01,0.0,15.5
user_004358,2025-09-23,2025-09,2025-09-22/2025-09-28,99,Apple Search,BR,Android,18-24,No,No,No,14,3.2,0.8,13,No,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,Medium Value,0.14,0.0,13.5
user_004359,2025-11-05,2025-11,2025-11-03/2025-11-09,56,Organic,US,Android,25-34,Yes,No,No,14,4.8,1.1,11,Yes,12,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,Low Value,0.25,0.0,33.5
user_004360,2025-03-20,2025-03,2025-03-17/2025-03-23,286,Apple Search,UK,iOS,35-44,Yes,No,No,11,20.0,3.7,7,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,Low Value,0.04,0.0,32.4
user_004361,2025-11-11,2025-11,2025-11-10/2025-11-16,50,Google Ads,US,iOS,18-24,No,No,No,1,7.8,0.1,1,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,Low Value,0.02,0.0,3.5
user_004362,2025-05-30,2025-05,2025-05-26/2025-06-01,215,Facebook Ads,BR,iOS,18-24,Yes,No,No,19,3.5,1.1,14,No,14,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,Medium Value,0.09,0.0,25.0
user_004363,2025-02-17,2025-02,2025-02-17/2025-02-23,317,Facebook Ads,CN,Android,18-24,Yes,No,No,12,13.6,2.7,13,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,Low Value,0.04,0.0,32.8
user_004364,2025-09-05,2025-09,2025-09-01/2025-09-07,117,Organic,DE,Android,45-54,No,No,No,7,8.6,1.0,4,No,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,Low Value,0.06,0.0,10.4
user_004365,2025-10-05,2025-10,2025-09-29/2025-10-05,87,Facebook Ads,CN,iOS,35-44,Yes,Yes,No,50,6.9,5.8,53,No,18,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,Low Value,0.57,0.0,59.7
user_004366,2025-12-22,2025-12,2025-12-22/2025-12-28,9,Influencer,US,Android,18-24,No,No,No,10,13.5,2.2,8,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,Low Value,1.11,0.0,22.0
user_004367,2025-04-08,2025-04,2025-04-07/2025-04-13,267,Facebook Ads,DE,Android,35-44,Yes,No,No,30,5.7,2.9,26,Yes,21,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,Low Value,0.11,0.0,37.2
user_004368,2025-01-25,2025-01,2025-01-20/2025-01-26,340,Apple Search,JP,Android,35-44,No,No,No,1,7.7,0.1,0,Yes,2,0,No,Yes,1,6,21.42,0.13,0.74,3.83,8.69,21.42,11.47,High Value (Whale),0.0,21.42,13.5
user_004369,2025-10-11,2025-10,2025-10-06/2025-10-12,81,Google Ads,AU,Android,55+,Yes,No,No,2,18.2,0.6,3,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,Low Value,0.02,0.0,25.5
user_004370,2025-10-28,2025-10,2025-10-27/2025-11-02,64,Organic,IN,iOS,25-34,Yes,No,No,1,38.9,0.6,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,Low Value,0.02,0.0,23.5
user_004371,2025-03-09,2025-03,2025-03-03/2025-03-09,297,Google Ads,CN,Android,45-54,Yes,No,No,9,13.1,2.0,5,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,Low Value,0.03,0.0,31.5
user_004372,2025-01-07,2025-01,2025-01-06/2025-01-12,358,Facebook Ads,CA,Android,25-34,Yes,No,No,1,8.8,0.2,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,Low Value,0.0,0.0,23.5
user_004373,2025-11-01,2025-11,2025-10-27/2025-11-02,60,Facebook Ads,JP,iOS,45-54,No,No,No,2,12.2,0.4,0,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,Medium Value,0.03,0.0,5.5
user_004374,2025-05-17,2025-05,2025-05-12/2025-05-18,228,Organic,IN,Android,18-24,Yes,No,No,5,5.3,0.4,3,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.18,Medium Value,0.02,0.0,29.0
user_004375,2025-06-13,2025-06,2025-06-09/2025-06-15,201,Facebook Ads,JP,iOS,18-24,Yes,No,No,13,10.1,2.2,7,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,Low Value,0.06,0.0,33.2
user_004376,2025-03-24,2025-03,2025-03-24/2025-03-30,282,Organic,CN,iOS,45-54,No,No,No,1,9.9,0.2,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,Low Value,0.0,0.0,13.5
user_004377,2025-05-18,2025-05,2025-05-12/2025-05-18,227,Organic,CN,iOS,35-44,No,No,No,3,7.5,0.4,3,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,Low Value,0.01,0.0,16.9
user_004378,2025-03-14,2025-03,2025-03-10/2025-03-16,292,Facebook Ads,US,Android,25-34,No,No,No,16,10.3,2.7,15,Yes,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,Low Value,0.05,0.0,24.2
user_004379,2025-08-25,2025-08,2025-08-25/2025-08-31,128,Facebook Ads,JP,Android,25-34,Yes,No,No,20,13.1,4.4,19,Yes,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,Medium Value,0.16,0.0,35.2
user_004380,2025-02-15,2025-02,2025-02-10/2025-02-16,319,Influencer,US,iOS,25-34,Yes,No,No,16,12.1,3.2,10,Yes,13,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,Medium Value,0.05,0.0,34.2
user_004381,2025-04-16,2025-04,2025-04-14/2025-04-20,259,Facebook Ads,AU,Android,18-24,Yes,No,No,31,10.7,5.5,14,Yes,11,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,Low Value,0.12,0.0,37.3
